center_id,ts_bucket,agents_scheduled,agents_logged_in,shrinkage_pct,sla_target_sec
SC-116,2026-07-18 09:00:00,10.0,7.22,27.81,60.0
SC-116,2026-07-18 09:30:00,10.19,7.22,29.12,60.0
SC-116,2026-07-18 10:00:00,12.47,8.59,31.12,60.0
SC-116,2026-07-18 10:30:00,13.35,9.9,25.85,60.0
SC-116,2026-07-18 11:00:00,11.47,8.63,24.81,60.0
SC-116,2026-07-18 11:30:00,12.63,9.44,25.26,60.0
SC-116,2026-07-18 12:00:00,12.55,9.15,27.15,60.0
SC-116,2026-07-18 12:30:00,13.74,8.99,34.53,60.0
SC-116,2026-07-18 13:00:00,11.36,7.85,30.95,60.0
SC-116,2026-07-18 13:30:00,11.31,7.95,29.72,60.0
SC-116,2026-07-18 14:00:00,10.46,7.23,30.94,60.0
SC-116,2026-07-18 14:30:00,10.36,7.5,27.6,60.0
SC-116,2026-07-18 15:00:00,10.58,7.39,30.16,60.0
SC-116,2026-07-18 15:30:00,7.87,5.39,31.53,60.0
SC-116,2026-07-18 16:00:00,7.9,5.55,29.69,60.0
SC-116,2026-07-18 16:30:00,6.49,4.57,29.61,60.0
SC-116,2026-07-19 08:00:00,14.15,10.22,27.75,60.0
SC-116,2026-07-19 08:30:00,21.9,16.13,26.35,60.0
SC-116,2026-07-19 09:00:00,33.12,23.1,30.25,60.0
SC-116,2026-07-19 09:30:00,35.41,24.34,31.26,60.0
SC-116,2026-07-19 10:00:00,39.23,29.32,25.27,60.0
SC-116,2026-07-19 10:30:00,43.03,30.22,29.78,60.0
SC-116,2026-07-19 11:00:00,37.62,28.5,24.23,60.0
SC-116,2026-07-19 11:30:00,42.34,30.99,26.82,60.0
SC-116,2026-07-19 12:00:00,44.41,31.38,29.34,60.0
SC-116,2026-07-19 12:30:00,39.18,30.17,22.99,60.0
SC-116,2026-07-19 13:00:00,33.14,24.83,25.09,60.0
SC-116,2026-07-19 13:30:00,32.38,23.03,28.87,60.0
SC-116,2026-07-19 14:00:00,33.93,25.77,24.06,60.0
SC-116,2026-07-19 14:30:00,28.67,21.11,26.38,60.0
SC-116,2026-07-19 15:00:00,30.36,20.66,31.97,60.0
SC-116,2026-07-19 15:30:00,29.03,19.61,32.45,60.0
SC-116,2026-07-19 16:00:00,21.96,17.65,19.66,60.0
SC-116,2026-07-19 16:30:00,22.06,16.82,23.73,60.0
SC-116,2026-07-20 08:00:00,12.54,10.37,17.3,60.0
SC-116,2026-07-20 08:30:00,22.83,15.27,33.11,60.0
SC-116,2026-07-20 09:00:00,23.99,20.21,15.77,60.0
SC-116,2026-07-20 09:30:00,34.08,23.37,31.41,60.0
SC-116,2026-07-20 10:00:00,34.39,25.14,26.9,60.0
SC-116,2026-07-20 10:30:00,32.78,26.03,20.6,60.0
SC-116,2026-07-20 11:00:00,36.37,27.13,25.41,60.0
SC-116,2026-07-20 11:30:00,33.47,25.52,23.74,60.0
SC-116,2026-07-20 12:00:00,35.94,24.3,32.38,60.0
SC-116,2026-07-20 12:30:00,33.65,23.51,30.15,60.0
SC-116,2026-07-20 13:00:00,30.98,23.87,22.95,60.0
SC-116,2026-07-20 13:30:00,30.11,22.4,25.61,60.0
SC-116,2026-07-20 14:00:00,27.93,19.76,29.26,60.0
SC-116,2026-07-20 14:30:00,30.41,20.53,32.48,60.0
SC-116,2026-07-20 15:00:00,26.17,18.59,28.97,60.0
SC-116,2026-07-20 15:30:00,22.25,14.8,33.45,60.0
SC-116,2026-07-20 16:00:00,20.44,15.92,22.08,60.0
SC-116,2026-07-20 16:30:00,18.01,13.24,26.49,60.0
SC-116,2026-07-21 08:00:00,11.69,8.57,26.68,60.0
SC-116,2026-07-21 08:30:00,20.89,13.91,33.42,60.0
SC-116,2026-07-21 09:00:00,23.49,15.9,32.32,60.0
SC-116,2026-07-21 09:30:00,25.79,18.02,30.14,60.0
SC-116,2026-07-21 10:00:00,30.33,22.8,24.81,60.0
SC-116,2026-07-21 10:30:00,29.21,22.18,24.08,60.0
SC-116,2026-07-21 11:00:00,32.45,22.88,29.49,60.0
SC-116,2026-07-21 11:30:00,30.53,22.47,26.42,60.0
SC-116,2026-07-21 12:00:00,34.24,23.73,30.68,60.0
SC-116,2026-07-21 12:30:00,36.97,24.9,32.64,60.0
SC-116,2026-07-21 13:00:00,34.61,22.9,33.84,60.0
SC-116,2026-07-21 13:30:00,27.7,19.59,29.29,60.0
SC-116,2026-07-21 14:00:00,24.96,20.42,18.21,60.0
SC-116,2026-07-21 14:30:00,22.61,16.17,28.48,60.0
SC-116,2026-07-21 15:00:00,22.03,15.59,29.22,60.0
SC-116,2026-07-21 15:30:00,23.15,15.33,33.78,60.0
SC-116,2026-07-21 16:00:00,19.42,14.06,27.61,60.0
SC-116,2026-07-21 16:30:00,16.04,11.89,25.88,60.0
SC-116,2026-07-22 08:00:00,14.2,10.05,29.22,60.0
SC-116,2026-07-22 08:30:00,20.52,14.96,27.1,60.0
SC-116,2026-07-22 09:00:00,25.93,20.36,21.49,60.0
SC-116,2026-07-22 09:30:00,30.77,19.85,35.5,60.0
SC-116,2026-07-22 10:00:00,34.73,25.31,27.12,60.0
SC-116,2026-07-22 10:30:00,33.3,25.2,24.33,60.0
SC-116,2026-07-22 11:00:00,33.27,23.44,29.54,60.0
SC-116,2026-07-22 11:30:00,31.44,23.58,25.02,60.0
SC-116,2026-07-22 12:00:00,36.22,26.94,25.62,60.0
SC-116,2026-07-22 12:30:00,33.47,22.97,31.35,60.0
SC-116,2026-07-22 13:00:00,29.55,21.36,27.72,60.0
SC-116,2026-07-22 13:30:00,27.08,19.36,28.51,60.0
SC-116,2026-07-22 14:00:00,27.07,18.86,30.34,60.0
SC-116,2026-07-22 14:30:00,24.91,17.29,30.59,60.0
SC-116,2026-07-22 15:00:00,29.72,18.62,37.35,60.0
SC-116,2026-07-22 15:30:00,24.05,16.59,30.99,60.0
SC-116,2026-07-22 16:00:00,19.23,14.28,25.77,60.0
SC-116,2026-07-22 16:30:00,18.55,12.52,32.51,60.0
SC-116,2026-07-23 08:00:00,15.02,9.74,35.16,60.0
SC-116,2026-07-23 08:30:00,22.03,15.3,30.55,60.0
SC-116,2026-07-23 09:00:00,23.51,17.64,24.98,60.0
SC-116,2026-07-23 09:30:00,27.63,19.29,30.19,60.0
SC-116,2026-07-23 10:00:00,33.02,23.57,28.61,60.0
SC-116,2026-07-23 10:30:00,30.67,22.64,26.17,60.0
SC-116,2026-07-23 11:00:00,39.89,28.11,29.55,60.0
SC-116,2026-07-23 11:30:00,35.87,25.22,29.68,60.0
SC-116,2026-07-23 12:00:00,34.99,26.0,25.69,60.0
SC-116,2026-07-23 12:30:00,37.75,25.13,33.44,60.0
SC-116,2026-07-23 13:00:00,31.17,22.3,28.44,60.0
SC-116,2026-07-23 13:30:00,27.85,20.32,27.04,60.0
SC-116,2026-07-23 14:00:00,23.36,17.93,23.26,60.0
SC-116,2026-07-23 14:30:00,24.36,18.56,23.83,60.0
SC-116,2026-07-23 15:00:00,23.84,16.97,28.84,60.0
SC-116,2026-07-23 15:30:00,22.19,15.92,28.28,60.0
SC-116,2026-07-23 16:00:00,22.09,15.12,31.54,60.0
SC-116,2026-07-23 16:30:00,18.47,12.88,30.28,60.0
SC-116,2026-07-24 08:00:00,7.26,5.15,29.06,60.0
SC-116,2026-07-24 08:30:00,10.16,7.3,28.18,60.0
SC-116,2026-07-24 09:00:00,13.29,9.7,27.01,60.0
SC-116,2026-07-24 09:30:00,13.54,10.14,25.14,60.0
SC-116,2026-07-24 10:00:00,16.24,11.37,29.96,60.0
SC-116,2026-07-24 10:30:00,17.05,11.97,29.81,60.0
SC-116,2026-07-24 11:00:00,17.07,12.12,28.97,60.0
SC-116,2026-07-24 11:30:00,18.22,12.95,28.93,60.0
SC-116,2026-07-24 12:00:00,19.0,13.12,30.94,60.0
SC-116,2026-07-24 12:30:00,15.33,10.97,28.48,60.0
SC-116,2026-07-24 13:00:00,17.38,11.73,32.51,60.0
SC-116,2026-07-24 13:30:00,14.31,10.78,24.69,60.0
SC-116,2026-07-24 14:00:00,15.53,10.77,30.63,60.0
SC-116,2026-07-24 14:30:00,12.6,8.92,29.2,60.0
SC-116,2026-07-24 15:00:00,10.98,8.51,22.54,60.0
SC-116,2026-07-24 15:30:00,11.42,8.39,26.51,60.0
SC-116,2026-07-24 16:00:00,10.04,7.3,27.29,60.0
SC-116,2026-07-24 16:30:00,9.44,7.13,24.44,60.0
SC-116,2026-07-25 08:00:00,4.93,3.53,28.28,60.0
SC-116,2026-07-25 08:30:00,8.85,5.84,34.0,60.0
SC-116,2026-07-25 09:00:00,8.39,5.99,28.58,60.0
SC-116,2026-07-25 09:30:00,11.25,8.24,26.76,60.0
SC-116,2026-07-25 10:00:00,10.19,7.6,25.35,60.0
SC-116,2026-07-25 10:30:00,12.53,8.77,30.01,60.0
SC-116,2026-07-25 11:00:00,12.4,9.41,24.07,60.0
SC-116,2026-07-25 11:30:00,13.3,9.43,29.08,60.0
SC-116,2026-07-25 12:00:00,11.55,8.07,30.09,60.0
SC-116,2026-07-25 12:30:00,10.79,7.42,31.28,60.0
SC-116,2026-07-25 13:00:00,10.18,7.07,30.56,60.0
SC-116,2026-07-25 13:30:00,10.39,7.9,23.93,60.0
SC-116,2026-07-25 14:00:00,9.69,6.63,31.58,60.0
SC-116,2026-07-25 14:30:00,8.35,6.23,25.38,60.0
SC-116,2026-07-25 15:00:00,9.12,6.16,32.46,60.0
SC-116,2026-07-25 15:30:00,7.85,5.64,28.11,60.0
SC-116,2026-07-25 16:00:00,7.98,5.57,30.17,60.0
SC-116,2026-07-25 16:30:00,6.34,4.73,25.34,60.0
SC-116,2026-07-26 08:00:00,16.17,11.43,29.33,60.0
SC-116,2026-07-26 08:30:00,28.49,19.68,30.93,60.0
SC-116,2026-07-26 09:00:00,32.48,20.66,36.39,60.0
SC-116,2026-07-26 09:30:00,37.55,27.63,26.41,60.0
SC-116,2026-07-26 10:00:00,40.24,30.19,24.96,60.0
SC-116,2026-07-26 10:30:00,46.88,33.35,28.86,60.0
SC-116,2026-07-26 11:00:00,39.86,30.54,23.39,60.0
SC-116,2026-07-26 11:30:00,45.11,31.59,29.97,60.0
SC-116,2026-07-26 12:00:00,37.99,28.0,26.3,60.0
SC-116,2026-07-26 12:30:00,39.64,28.79,27.37,60.0
SC-116,2026-07-26 13:00:00,40.83,28.81,29.44,60.0
SC-116,2026-07-26 13:30:00,36.0,24.81,31.08,60.0
SC-116,2026-07-26 14:00:00,33.97,24.07,29.12,60.0
SC-116,2026-07-26 14:30:00,28.81,19.76,31.42,60.0
SC-116,2026-07-26 15:00:00,28.83,22.3,22.65,60.0
SC-116,2026-07-26 15:30:00,28.63,19.88,30.55,60.0
SC-116,2026-07-26 16:00:00,22.55,17.55,22.19,60.0
SC-116,2026-07-26 16:30:00,25.09,19.01,24.22,60.0
SC-116,2026-07-27 08:00:00,12.94,9.61,25.71,60.0
SC-116,2026-07-27 08:30:00,25.56,18.45,27.8,60.0
SC-116,2026-07-27 09:00:00,27.05,18.82,30.42,60.0
SC-116,2026-07-27 09:30:00,32.36,22.26,31.22,60.0
SC-116,2026-07-27 10:00:00,38.02,27.47,27.74,60.0
SC-116,2026-07-27 10:30:00,42.9,29.73,30.7,60.0
SC-116,2026-07-27 11:00:00,35.55,28.92,18.65,60.0
SC-116,2026-07-27 11:30:00,41.23,29.8,27.72,60.0
SC-116,2026-07-27 12:00:00,36.99,27.13,26.65,60.0
SC-116,2026-07-27 12:30:00,34.28,26.14,23.73,60.0
SC-116,2026-07-27 13:00:00,34.81,23.51,32.46,60.0
SC-116,2026-07-27 13:30:00,32.94,23.47,28.77,60.0
SC-116,2026-07-27 14:00:00,31.09,22.5,27.62,60.0
SC-116,2026-07-27 14:30:00,29.12,21.14,27.42,60.0
SC-116,2026-07-27 15:00:00,26.06,18.61,28.57,60.0
SC-116,2026-07-27 15:30:00,26.59,18.94,28.78,60.0
SC-116,2026-07-27 16:00:00,20.62,15.69,23.89,60.0
SC-116,2026-07-27 16:30:00,20.15,14.22,29.44,60.0
SC-117,2026-06-30 08:00:00,15.82,10.4,34.29,90.0
SC-117,2026-06-30 08:30:00,27.07,19.63,27.49,90.0
SC-117,2026-06-30 09:00:00,33.69,22.17,34.2,90.0
SC-117,2026-06-30 09:30:00,38.17,28.92,24.25,90.0
SC-117,2026-06-30 10:00:00,43.45,28.7,33.95,90.0
SC-117,2026-06-30 10:30:00,39.74,28.34,28.69,90.0
SC-117,2026-06-30 11:00:00,51.99,34.2,34.22,90.0
SC-117,2026-06-30 11:30:00,46.63,34.6,25.81,90.0
SC-117,2026-06-30 12:00:00,44.02,29.12,33.85,90.0
SC-117,2026-06-30 12:30:00,43.34,31.83,26.57,90.0
SC-117,2026-06-30 13:00:00,41.99,29.72,29.22,90.0
SC-117,2026-06-30 13:30:00,39.91,26.69,33.12,90.0
SC-117,2026-06-30 14:00:00,32.21,22.57,29.93,90.0
SC-117,2026-06-30 14:30:00,32.84,22.77,30.65,90.0
SC-117,2026-06-30 15:00:00,32.49,23.35,28.13,90.0
SC-117,2026-06-30 15:30:00,28.37,20.05,29.31,90.0
SC-117,2026-06-30 16:00:00,28.21,21.95,22.19,90.0
SC-117,2026-06-30 16:30:00,23.08,16.85,26.99,90.0
SC-117,2026-06-30 17:00:00,20.67,14.97,27.57,90.0
SC-117,2026-06-30 17:30:00,17.62,12.51,28.96,90.0
SC-117,2026-06-30 18:00:00,16.0,11.73,26.68,90.0
SC-117,2026-06-30 18:30:00,13.82,9.93,28.17,90.0
SC-117,2026-06-30 19:00:00,10.46,7.57,27.63,90.0
SC-117,2026-06-30 19:30:00,9.66,6.78,29.83,90.0
SC-117,2026-07-01 08:00:00,14.81,10.98,25.84,90.0
SC-117,2026-07-01 08:30:00,24.5,18.76,23.44,90.0
SC-117,2026-07-01 09:00:00,28.39,19.22,32.3,90.0
SC-117,2026-07-01 09:30:00,35.9,25.11,30.05,90.0
SC-117,2026-07-01 10:00:00,38.81,25.92,33.23,90.0
SC-117,2026-07-01 10:30:00,39.56,28.52,27.9,90.0
SC-117,2026-07-01 11:00:00,41.13,30.73,25.28,90.0
SC-117,2026-07-01 11:30:00,45.47,32.47,28.59,90.0
SC-117,2026-07-01 12:00:00,40.5,31.03,23.4,90.0
SC-117,2026-07-01 12:30:00,41.67,30.51,26.77,90.0
SC-117,2026-07-01 13:00:00,35.88,25.41,29.19,90.0
SC-117,2026-07-01 13:30:00,36.03,26.1,27.55,90.0
SC-117,2026-07-01 14:00:00,34.27,22.98,32.96,90.0
SC-117,2026-07-01 14:30:00,31.17,21.9,29.73,90.0
SC-117,2026-07-01 15:00:00,35.74,23.15,35.21,90.0
SC-117,2026-07-01 15:30:00,28.75,20.1,30.08,90.0
SC-117,2026-07-01 16:00:00,27.5,19.5,29.09,90.0
SC-117,2026-07-01 16:30:00,27.56,19.52,29.19,90.0
SC-117,2026-07-01 17:00:00,22.31,15.62,29.96,90.0
SC-117,2026-07-01 17:30:00,18.82,14.4,23.49,90.0
SC-117,2026-07-01 18:00:00,16.89,12.06,28.62,90.0
SC-117,2026-07-01 18:30:00,12.18,9.31,23.54,90.0
SC-117,2026-07-01 19:00:00,9.85,7.27,26.2,90.0
SC-117,2026-07-01 19:30:00,7.41,5.41,26.99,90.0
SC-117,2026-07-02 08:00:00,15.32,11.69,23.7,90.0
SC-117,2026-07-02 08:30:00,24.62,16.41,33.37,90.0
SC-117,2026-07-02 09:00:00,24.86,17.9,28.0,90.0
SC-117,2026-07-02 09:30:00,36.56,22.39,38.76,90.0
SC-117,2026-07-02 10:00:00,37.74,26.43,29.97,90.0
SC-117,2026-07-02 10:30:00,41.6,29.76,28.46,90.0
SC-117,2026-07-02 11:00:00,40.8,28.75,29.54,90.0
SC-117,2026-07-02 11:30:00,38.8,27.86,28.22,90.0
SC-117,2026-07-02 12:00:00,37.4,26.68,28.64,90.0
SC-117,2026-07-02 12:30:00,31.92,23.56,26.18,90.0
SC-117,2026-07-02 13:00:00,34.97,24.71,29.33,90.0
SC-117,2026-07-02 13:30:00,30.75,20.98,31.75,90.0
SC-117,2026-07-02 14:00:00,31.73,21.01,33.77,90.0
SC-117,2026-07-02 14:30:00,28.67,21.37,25.46,90.0
SC-117,2026-07-02 15:00:00,23.88,17.51,26.68,90.0
SC-117,2026-07-02 15:30:00,23.35,16.02,31.38,90.0
SC-117,2026-07-02 16:00:00,22.22,16.26,26.84,90.0
SC-117,2026-07-02 16:30:00,19.7,14.06,28.61,90.0
SC-117,2026-07-02 17:00:00,16.73,13.29,20.59,90.0
SC-117,2026-07-02 17:30:00,15.57,10.5,32.54,90.0
SC-117,2026-07-02 18:00:00,13.27,9.29,29.99,90.0
SC-117,2026-07-02 18:30:00,11.27,8.17,27.48,90.0
SC-117,2026-07-02 19:00:00,9.14,6.77,25.92,90.0
SC-117,2026-07-02 19:30:00,7.7,5.37,30.34,90.0
SC-117,2026-07-03 08:00:00,7.94,5.95,25.13,90.0
SC-117,2026-07-03 08:30:00,12.42,8.99,27.66,90.0
SC-117,2026-07-03 09:00:00,14.44,10.34,28.39,90.0
SC-117,2026-07-03 09:30:00,17.48,11.32,35.25,90.0
SC-117,2026-07-03 10:00:00,18.97,13.78,27.39,90.0
SC-117,2026-07-03 10:30:00,15.11,12.5,17.31,90.0
SC-117,2026-07-03 11:00:00,18.93,14.47,23.56,90.0
SC-117,2026-07-03 11:30:00,18.6,14.52,21.93,90.0
SC-117,2026-07-03 12:00:00,20.02,13.84,30.87,90.0
SC-117,2026-07-03 12:30:00,20.89,14.21,31.98,90.0
SC-117,2026-07-03 13:00:00,15.97,12.17,23.8,90.0
SC-117,2026-07-03 13:30:00,14.56,10.97,24.67,90.0
SC-117,2026-07-03 14:00:00,16.0,11.58,27.6,90.0
SC-117,2026-07-03 14:30:00,14.36,11.21,21.95,90.0
SC-117,2026-07-03 15:00:00,13.02,9.29,28.66,90.0
SC-117,2026-07-03 15:30:00,13.72,9.53,30.49,90.0
SC-117,2026-07-03 16:00:00,10.27,8.37,18.46,90.0
SC-117,2026-07-03 16:30:00,11.79,8.77,25.62,90.0
SC-117,2026-07-03 17:00:00,9.18,6.97,24.14,90.0
SC-117,2026-07-03 17:30:00,9.35,6.59,29.47,90.0
SC-117,2026-07-03 18:00:00,8.08,5.75,28.91,90.0
SC-117,2026-07-03 18:30:00,6.56,4.83,26.26,90.0
SC-117,2026-07-03 19:00:00,5.64,3.76,33.3,90.0
SC-117,2026-07-03 19:30:00,4.34,2.96,31.91,90.0
SC-117,2026-07-04 08:00:00,4.92,3.63,26.23,90.0
SC-117,2026-07-04 08:30:00,9.27,6.3,32.01,90.0
SC-117,2026-07-04 09:00:00,11.35,8.11,28.56,90.0
SC-117,2026-07-04 09:30:00,12.74,9.43,25.97,90.0
SC-117,2026-07-04 10:00:00,12.27,8.83,28.05,90.0
SC-117,2026-07-04 10:30:00,14.59,10.22,29.92,90.0
SC-117,2026-07-04 11:00:00,13.57,10.29,24.21,90.0
SC-117,2026-07-04 11:30:00,13.44,10.84,19.37,90.0
SC-117,2026-07-04 12:00:00,12.95,9.06,30.07,90.0
SC-117,2026-07-04 12:30:00,12.91,9.15,29.08,90.0
SC-117,2026-07-04 13:00:00,14.11,9.95,29.46,90.0
SC-117,2026-07-04 13:30:00,11.98,8.8,26.54,90.0
SC-117,2026-07-04 14:00:00,11.02,7.76,29.55,90.0
SC-117,2026-07-04 14:30:00,9.38,7.21,23.13,90.0
SC-117,2026-07-04 15:00:00,9.77,7.19,26.4,90.0
SC-117,2026-07-04 15:30:00,10.25,7.04,31.29,90.0
SC-117,2026-07-04 16:00:00,8.21,6.27,23.61,90.0
SC-117,2026-07-04 16:30:00,8.52,6.49,23.79,90.0
SC-117,2026-07-04 17:00:00,7.07,5.38,23.85,90.0
SC-117,2026-07-04 17:30:00,6.5,4.67,28.12,90.0
SC-117,2026-07-04 18:00:00,5.11,3.77,26.21,90.0
SC-117,2026-07-04 18:30:00,4.35,3.31,24.0,90.0
SC-117,2026-07-04 19:00:00,5.22,3.49,33.1,90.0
SC-117,2026-07-04 19:30:00,2.87,2.18,24.07,90.0
SC-117,2026-07-05 08:00:00,20.55,14.99,27.09,90.0
SC-117,2026-07-05 08:30:00,33.49,24.54,26.72,90.0
SC-117,2026-07-05 09:00:00,35.1,26.3,25.08,90.0
SC-117,2026-07-05 09:30:00,38.05,29.66,22.04,90.0
SC-117,2026-07-05 10:00:00,48.37,31.06,35.79,90.0
SC-117,2026-07-05 10:30:00,45.14,31.49,30.24,90.0
SC-117,2026-07-05 11:00:00,59.01,42.37,28.21,90.0
SC-117,2026-07-05 11:30:00,50.2,38.32,23.68,90.0
SC-117,2026-07-05 12:00:00,49.85,35.98,27.81,90.0
SC-117,2026-07-05 12:30:00,53.62,36.14,32.61,90.0
SC-117,2026-07-05 13:00:00,43.43,29.43,32.22,90.0
SC-117,2026-07-05 13:30:00,39.14,28.68,26.72,90.0
SC-117,2026-07-05 14:00:00,37.9,26.64,29.71,90.0
SC-117,2026-07-05 14:30:00,42.94,30.37,29.27,90.0
SC-117,2026-07-05 15:00:00,33.98,25.5,24.95,90.0
SC-117,2026-07-05 15:30:00,29.18,20.29,30.46,90.0
SC-117,2026-07-05 16:00:00,31.61,22.73,28.11,90.0
SC-117,2026-07-05 16:30:00,29.1,21.87,24.82,90.0
SC-117,2026-07-05 17:00:00,22.73,18.19,19.97,90.0
SC-117,2026-07-05 17:30:00,23.36,16.3,30.23,90.0
SC-117,2026-07-05 18:00:00,21.01,14.71,29.99,90.0
SC-117,2026-07-05 18:30:00,16.04,11.01,31.33,90.0
SC-117,2026-07-05 19:00:00,13.04,9.2,29.46,90.0
SC-117,2026-07-05 19:30:00,9.44,6.61,29.91,90.0
SC-117,2026-07-06 08:00:00,16.13,12.18,24.49,90.0
SC-117,2026-07-06 08:30:00,26.22,19.52,25.57,90.0
SC-117,2026-07-06 09:00:00,34.52,22.8,33.95,90.0
SC-117,2026-07-06 09:30:00,33.15,22.9,30.92,90.0
SC-117,2026-07-06 10:00:00,43.77,31.03,29.1,90.0
SC-117,2026-07-06 10:30:00,45.55,31.27,31.35,90.0
SC-117,2026-07-06 11:00:00,54.34,36.55,32.74,90.0
SC-117,2026-07-06 11:30:00,46.14,35.58,22.89,90.0
SC-117,2026-07-06 12:00:00,43.26,32.09,25.83,90.0
SC-117,2026-07-06 12:30:00,42.91,29.93,30.25,90.0
SC-117,2026-07-06 13:00:00,30.84,21.6,29.94,90.0
SC-117,2026-07-06 13:30:00,41.25,28.25,31.52,90.0
SC-117,2026-07-06 14:00:00,32.5,24.99,23.11,90.0
SC-117,2026-07-06 14:30:00,34.46,24.32,29.41,90.0
SC-117,2026-07-06 15:00:00,28.29,21.75,23.14,90.0
SC-117,2026-07-06 15:30:00,32.39,22.3,31.16,90.0
SC-117,2026-07-06 16:00:00,32.61,22.76,30.2,90.0
SC-117,2026-07-06 16:30:00,23.88,16.92,29.17,90.0
SC-117,2026-07-06 17:00:00,22.21,15.16,31.74,90.0
SC-117,2026-07-06 17:30:00,17.13,12.61,26.42,90.0
SC-117,2026-07-06 18:00:00,16.47,12.15,26.25,90.0
SC-117,2026-07-06 18:30:00,14.15,10.13,28.43,90.0
SC-117,2026-07-06 19:00:00,11.53,8.55,25.86,90.0
SC-117,2026-07-06 19:30:00,9.61,6.41,33.31,90.0
SC-117,2026-07-07 08:00:00,17.54,12.06,31.24,90.0
SC-117,2026-07-07 08:30:00,26.88,19.38,27.91,90.0
SC-117,2026-07-07 09:00:00,30.87,23.24,24.7,90.0
SC-117,2026-07-07 09:30:00,41.85,28.45,32.02,90.0
SC-117,2026-07-07 10:00:00,38.52,28.73,25.41,90.0
SC-117,2026-07-07 10:30:00,35.51,27.91,21.39,90.0
SC-117,2026-07-07 11:00:00,43.86,33.14,24.44,90.0
SC-117,2026-07-07 11:30:00,44.93,35.07,21.95,90.0
SC-117,2026-07-07 12:00:00,41.4,31.51,23.9,90.0
SC-117,2026-07-07 12:30:00,38.61,27.92,27.68,90.0
SC-117,2026-07-07 13:00:00,35.79,25.27,29.41,90.0
SC-117,2026-07-07 13:30:00,34.15,24.71,27.64,90.0
SC-117,2026-07-07 14:00:00,35.6,26.8,24.71,90.0
SC-117,2026-07-07 14:30:00,32.65,24.58,24.7,90.0
SC-117,2026-07-07 15:00:00,25.89,19.65,24.1,90.0
SC-117,2026-07-07 15:30:00,29.99,22.43,25.22,90.0
SC-117,2026-07-07 16:00:00,24.82,18.53,25.33,90.0
SC-117,2026-07-07 16:30:00,23.22,16.73,27.97,90.0
SC-117,2026-07-07 17:00:00,22.09,15.6,29.37,90.0
SC-117,2026-07-07 17:30:00,17.73,13.56,23.55,90.0
SC-117,2026-07-07 18:00:00,15.7,11.07,29.49,90.0
SC-117,2026-07-07 18:30:00,13.54,10.06,25.69,90.0
SC-117,2026-07-07 19:00:00,13.05,9.61,26.33,90.0
SC-117,2026-07-07 19:30:00,8.94,5.97,33.29,90.0
SC-117,2026-07-08 08:00:00,14.62,10.56,27.75,90.0
SC-117,2026-07-08 08:30:00,19.97,14.3,28.39,90.0
SC-117,2026-07-08 09:00:00,26.73,19.23,28.06,90.0
SC-117,2026-07-08 09:30:00,35.16,24.67,29.84,90.0
SC-117,2026-07-08 10:00:00,32.85,24.57,25.2,90.0
SC-117,2026-07-08 10:30:00,33.22,24.74,25.51,90.0
SC-117,2026-07-08 11:00:00,38.79,27.36,29.48,90.0
SC-117,2026-07-08 11:30:00,39.5,26.15,33.8,90.0
SC-117,2026-07-08 12:00:00,35.95,27.93,22.29,90.0
SC-117,2026-07-08 12:30:00,35.3,26.4,25.2,90.0
SC-117,2026-07-08 13:00:00,36.61,23.6,35.56,90.0
SC-117,2026-07-08 13:30:00,30.89,23.76,23.07,90.0
SC-117,2026-07-08 14:00:00,30.69,22.45,26.85,90.0
SC-117,2026-07-08 14:30:00,25.72,19.07,25.85,90.0
SC-117,2026-07-08 15:00:00,28.8,20.04,30.39,90.0
SC-117,2026-07-08 15:30:00,23.7,17.1,27.85,90.0
SC-117,2026-07-08 16:00:00,23.76,16.97,28.59,90.0
SC-117,2026-07-08 16:30:00,21.41,15.94,25.52,90.0
SC-117,2026-07-08 17:00:00,17.23,12.88,25.26,90.0
SC-117,2026-07-08 17:30:00,17.01,12.18,28.38,90.0
SC-117,2026-07-08 18:00:00,14.47,10.95,24.33,90.0
SC-117,2026-07-08 18:30:00,12.68,8.72,31.22,90.0
SC-117,2026-07-08 19:00:00,10.43,7.38,29.24,90.0
SC-117,2026-07-08 19:30:00,7.55,5.5,27.13,90.0
SC-117,2026-07-09 08:00:00,15.18,11.0,27.49,90.0
SC-117,2026-07-09 08:30:00,23.09,17.72,23.28,90.0
SC-117,2026-07-09 09:00:00,28.23,20.1,28.79,90.0
SC-117,2026-07-09 09:30:00,35.93,22.91,36.23,90.0
SC-117,2026-07-09 10:00:00,33.72,26.62,21.07,90.0
SC-117,2026-07-09 10:30:00,34.2,23.99,29.85,90.0
SC-117,2026-07-09 11:00:00,45.61,29.34,35.68,90.0
SC-117,2026-07-09 11:30:00,45.65,31.15,31.76,90.0
SC-117,2026-07-09 12:00:00,42.48,28.99,31.74,90.0
SC-117,2026-07-09 12:30:00,35.55,26.88,24.38,90.0
SC-117,2026-07-09 13:00:00,32.44,22.69,30.06,90.0
SC-117,2026-07-09 13:30:00,32.35,24.25,25.03,90.0
SC-117,2026-07-09 14:00:00,34.46,23.02,33.19,90.0
SC-117,2026-07-09 14:30:00,26.47,18.32,30.78,90.0
SC-117,2026-07-09 15:00:00,27.87,20.27,27.28,90.0
SC-117,2026-07-09 15:30:00,26.32,18.17,30.97,90.0
