center_id,ts_bucket,channel,offered,handled,abandoned,aht_sec,wait_sec,resolved_first_contact
SC-120,2026-07-07 11:00:00,email,9.3,8.87,0.43,122.1,62.4,7.79
SC-120,2026-07-07 11:00:00,forms,6.2,5.99,0.2,123.8,20.1,5.29
SC-120,2026-07-07 11:30:00,phone,29.48,29.02,0.46,247.6,3.3,22.84
SC-120,2026-07-07 11:30:00,web,13.17,13.02,0.15,124.2,61.9,11.5
SC-120,2026-07-07 11:30:00,whatsapp,11.19,10.71,0.48,118.3,35.7,9.47
SC-120,2026-07-07 11:30:00,email,7.9,7.56,0.34,125.8,52.5,6.7
SC-120,2026-07-07 11:30:00,forms,5.27,5.08,0.19,105.8,18.3,4.12
SC-120,2026-07-07 12:00:00,phone,33.52,31.38,2.14,231.8,12.4,23.52
SC-120,2026-07-07 12:00:00,web,14.97,14.48,0.49,104.8,68.2,13.77
SC-120,2026-07-07 12:00:00,whatsapp,12.72,12.04,0.69,112.9,88.3,10.24
SC-120,2026-07-07 12:00:00,email,8.98,8.72,0.26,112.1,66.1,7.06
SC-120,2026-07-07 12:00:00,forms,5.99,5.75,0.24,125.7,24.9,4.96
SC-120,2026-07-07 12:30:00,phone,32.56,29.28,3.28,227.9,23.0,24.22
SC-120,2026-07-07 12:30:00,web,14.54,13.86,0.69,114.4,36.8,11.75
SC-120,2026-07-07 12:30:00,whatsapp,12.36,11.95,0.41,109.2,61.9,10.98
SC-120,2026-07-07 12:30:00,email,8.73,8.29,0.44,113.8,18.0,6.85
SC-120,2026-07-07 12:30:00,forms,5.82,5.59,0.23,122.2,66.8,4.71
SC-120,2026-07-07 13:00:00,phone,28.67,23.79,4.88,225.8,32.6,19.11
SC-120,2026-07-07 13:00:00,web,12.81,11.94,0.87,108.1,5.5,10.44
SC-120,2026-07-07 13:00:00,whatsapp,10.88,10.68,0.2,132.9,45.1,9.24
SC-120,2026-07-07 13:00:00,email,7.68,7.58,0.11,104.1,33.3,6.56
SC-120,2026-07-07 13:00:00,forms,5.12,4.92,0.2,111.4,78.8,4.4
SC-120,2026-07-07 13:30:00,phone,23.49,21.16,2.33,224.3,14.7,16.57
SC-120,2026-07-07 13:30:00,web,10.49,10.15,0.34,127.6,27.0,8.89
SC-120,2026-07-07 13:30:00,whatsapp,8.92,8.44,0.48,131.8,90.9,7.49
SC-120,2026-07-07 13:30:00,email,6.29,6.03,0.27,99.5,38.7,5.2
SC-120,2026-07-07 13:30:00,forms,4.2,3.99,0.21,115.8,73.8,3.64
SC-120,2026-07-07 14:00:00,phone,26.26,22.13,4.13,194.0,34.8,16.84
SC-120,2026-07-07 14:00:00,web,11.73,10.79,0.94,114.2,66.5,9.51
SC-120,2026-07-07 14:00:00,whatsapp,9.97,9.54,0.43,124.1,46.5,8.13
SC-120,2026-07-07 14:00:00,email,7.04,6.78,0.25,90.6,57.0,5.05
SC-120,2026-07-07 14:00:00,forms,4.69,4.55,0.14,119.5,61.2,3.95
SC-120,2026-07-07 14:30:00,phone,23.02,20.93,2.09,224.2,15.7,15.2
SC-120,2026-07-07 14:30:00,web,10.28,10.27,0.01,129.0,36.2,9.3
SC-120,2026-07-07 14:30:00,whatsapp,8.74,8.34,0.4,129.0,57.7,7.07
SC-120,2026-07-07 14:30:00,email,6.17,5.97,0.2,104.6,70.8,5.39
SC-120,2026-07-07 14:30:00,forms,4.11,4.01,0.11,100.6,5.0,3.31
SC-120,2026-07-07 15:00:00,phone,20.68,19.38,1.29,224.3,12.0,15.8
SC-120,2026-07-07 15:00:00,web,9.23,8.71,0.52,114.7,24.0,7.42
SC-120,2026-07-07 15:00:00,whatsapp,7.85,7.47,0.38,106.0,40.8,6.97
SC-120,2026-07-07 15:00:00,email,5.54,5.26,0.28,112.3,67.5,4.5
SC-120,2026-07-07 15:00:00,forms,3.69,3.58,0.12,84.5,45.3,3.06
SC-120,2026-07-07 15:30:00,phone,21.55,19.77,1.78,195.7,21.0,15.39
SC-120,2026-07-07 15:30:00,web,9.62,9.32,0.3,110.9,54.4,8.49
SC-120,2026-07-07 15:30:00,whatsapp,8.18,7.99,0.19,142.5,77.4,6.77
SC-120,2026-07-07 15:30:00,email,5.77,5.42,0.36,107.4,6.6,4.47
SC-120,2026-07-07 15:30:00,forms,3.85,3.78,0.07,124.8,31.7,3.16
SC-120,2026-07-08 08:00:00,phone,13.54,8.83,4.71,206.5,78.1,7.25
SC-120,2026-07-08 08:00:00,web,6.05,5.84,0.21,102.4,61.8,5.08
SC-120,2026-07-08 08:00:00,whatsapp,5.14,4.88,0.26,128.8,60.8,4.03
SC-120,2026-07-08 08:00:00,email,3.63,3.6,0.03,113.7,18.7,3.24
SC-120,2026-07-08 08:00:00,forms,2.42,2.35,0.07,112.8,69.3,2.13
SC-120,2026-07-08 08:30:00,phone,17.12,15.38,1.74,220.8,19.9,12.12
SC-120,2026-07-08 08:30:00,web,7.64,7.33,0.31,124.3,41.2,6.65
SC-120,2026-07-08 08:30:00,whatsapp,6.5,6.18,0.32,135.8,23.5,5.38
SC-120,2026-07-08 08:30:00,email,4.59,4.46,0.13,135.5,39.4,4.02
SC-120,2026-07-08 08:30:00,forms,3.06,2.99,0.06,128.5,65.7,2.73
SC-120,2026-07-08 09:00:00,phone,21.49,20.09,1.4,230.4,16.5,16.34
SC-120,2026-07-08 09:00:00,web,9.6,9.25,0.35,116.5,20.6,8.76
SC-120,2026-07-08 09:00:00,whatsapp,8.16,7.67,0.49,111.4,18.7,6.8
SC-120,2026-07-08 09:00:00,email,5.76,5.48,0.28,97.1,50.0,4.45
SC-120,2026-07-08 09:00:00,forms,3.84,3.73,0.1,112.0,80.1,3.31
SC-120,2026-07-08 09:30:00,phone,24.17,21.93,2.24,180.5,17.1,16.8
SC-120,2026-07-08 09:30:00,web,10.79,10.55,0.24,111.7,67.6,9.4
SC-120,2026-07-08 09:30:00,whatsapp,9.17,8.91,0.26,120.4,31.6,7.93
SC-120,2026-07-08 09:30:00,email,6.48,6.25,0.22,110.8,68.0,5.17
SC-120,2026-07-08 09:30:00,forms,4.32,4.22,0.1,131.1,16.1,3.78
SC-120,2026-07-08 10:00:00,phone,30.87,28.9,1.97,217.8,14.4,21.4
SC-120,2026-07-08 10:00:00,web,13.78,13.16,0.63,115.1,43.9,11.84
SC-120,2026-07-08 10:00:00,whatsapp,11.72,11.49,0.22,115.9,23.3,10.82
SC-120,2026-07-08 10:00:00,email,8.27,8.02,0.26,125.2,40.9,6.63
SC-120,2026-07-08 10:00:00,forms,5.51,5.35,0.17,117.1,54.3,5.09
SC-120,2026-07-08 10:30:00,phone,27.49,26.31,1.18,217.2,9.2,19.57
SC-120,2026-07-08 10:30:00,web,12.28,12.26,0.02,117.7,9.9,10.64
SC-120,2026-07-08 10:30:00,whatsapp,10.43,9.81,0.63,115.5,67.4,8.46
SC-120,2026-07-08 10:30:00,email,7.37,7.15,0.22,121.3,46.2,6.1
SC-120,2026-07-08 10:30:00,forms,4.91,4.64,0.27,117.1,36.9,4.46
SC-120,2026-07-08 11:00:00,phone,33.42,30.85,2.57,226.1,12.9,25.02
SC-120,2026-07-08 11:00:00,web,14.93,14.44,0.49,127.8,46.9,12.95
SC-120,2026-07-08 11:00:00,whatsapp,12.69,12.09,0.6,128.9,45.1,11.03
SC-120,2026-07-08 11:00:00,email,8.96,8.68,0.27,132.1,40.8,7.6
SC-120,2026-07-08 11:00:00,forms,5.97,5.79,0.18,101.3,43.0,4.73
SC-120,2026-07-08 11:30:00,phone,29.21,28.32,0.9,235.2,6.2,22.62
SC-120,2026-07-08 11:30:00,web,13.05,12.63,0.42,123.2,36.0,10.78
SC-120,2026-07-08 11:30:00,whatsapp,11.09,10.97,0.11,135.8,16.3,8.93
SC-120,2026-07-08 11:30:00,email,7.83,7.65,0.18,125.7,47.7,6.66
SC-120,2026-07-08 11:30:00,forms,5.22,4.98,0.24,128.7,15.5,4.21
SC-120,2026-07-08 12:00:00,phone,29.14,28.29,0.85,199.7,6.9,21.55
SC-120,2026-07-08 12:00:00,web,13.02,12.76,0.25,92.8,76.2,10.83
SC-120,2026-07-08 12:00:00,whatsapp,11.06,10.47,0.59,119.1,19.6,9.19
SC-120,2026-07-08 12:00:00,email,7.81,7.76,0.05,128.5,49.8,6.75
SC-120,2026-07-08 12:00:00,forms,5.21,5.17,0.04,124.1,26.2,4.55
SC-120,2026-07-08 12:30:00,phone,31.49,28.15,3.34,222.5,21.9,21.38
SC-120,2026-07-08 12:30:00,web,14.06,13.83,0.23,127.5,78.4,12.66
SC-120,2026-07-08 12:30:00,whatsapp,11.95,11.35,0.6,128.1,44.4,9.91
SC-120,2026-07-08 12:30:00,email,8.44,8.31,0.13,107.1,7.4,7.0
SC-120,2026-07-08 12:30:00,forms,5.63,5.35,0.27,115.2,23.9,4.66
SC-120,2026-07-08 13:00:00,phone,25.33,23.26,2.08,209.1,14.8,16.53
SC-120,2026-07-08 13:00:00,web,11.31,10.62,0.7,121.0,15.6,8.9
SC-120,2026-07-08 13:00:00,whatsapp,9.62,9.48,0.13,117.7,27.7,8.35
SC-120,2026-07-08 13:00:00,email,6.79,6.42,0.37,117.9,47.2,5.87
SC-120,2026-07-08 13:00:00,forms,4.53,4.46,0.06,111.1,2.0,3.87
SC-120,2026-07-08 13:30:00,phone,29.43,22.68,6.74,191.9,51.8,16.82
SC-120,2026-07-08 13:30:00,web,13.14,12.22,0.92,126.7,18.7,10.77
SC-120,2026-07-08 13:30:00,whatsapp,11.17,11.04,0.13,126.6,24.6,9.49
SC-120,2026-07-08 13:30:00,email,7.88,7.52,0.37,112.9,19.6,6.92
SC-120,2026-07-08 13:30:00,forms,5.26,5.06,0.2,115.7,43.4,4.31
SC-120,2026-07-08 14:00:00,phone,18.71,17.96,0.74,233.0,8.3,15.23
SC-120,2026-07-08 14:00:00,web,8.35,8.07,0.28,128.8,2.0,7.43
SC-120,2026-07-08 14:00:00,whatsapp,7.1,6.76,0.34,109.5,14.8,5.69
SC-120,2026-07-08 14:00:00,email,5.01,4.84,0.17,109.4,31.2,4.23
SC-120,2026-07-08 14:00:00,forms,3.34,3.13,0.21,112.2,64.5,2.96
SC-120,2026-07-08 14:30:00,phone,19.42,18.22,1.2,186.6,12.2,13.47
SC-120,2026-07-08 14:30:00,web,8.67,8.38,0.29,131.3,30.6,6.94
SC-120,2026-07-08 14:30:00,whatsapp,7.37,7.14,0.23,99.4,49.6,6.15
SC-120,2026-07-08 14:30:00,email,5.2,5.03,0.17,114.0,29.9,4.41
SC-120,2026-07-08 14:30:00,forms,3.47,3.36,0.11,115.1,44.7,2.74
SC-120,2026-07-08 15:00:00,phone,18.27,17.4,0.87,253.3,9.8,13.85
SC-120,2026-07-08 15:00:00,web,8.16,7.89,0.27,124.7,21.5,6.91
SC-120,2026-07-08 15:00:00,whatsapp,6.93,6.57,0.36,130.1,56.2,5.73
SC-120,2026-07-08 15:00:00,email,4.89,4.69,0.2,109.1,26.9,4.24
SC-120,2026-07-08 15:00:00,forms,3.26,3.2,0.06,131.4,82.1,2.87
SC-120,2026-07-08 15:30:00,phone,17.72,15.59,2.13,234.9,21.2,12.5
SC-120,2026-07-08 15:30:00,web,7.91,7.62,0.3,111.5,59.5,6.46
SC-120,2026-07-08 15:30:00,whatsapp,6.73,6.4,0.32,120.2,42.2,5.98
SC-120,2026-07-08 15:30:00,email,4.75,4.5,0.24,124.6,37.7,4.01
SC-120,2026-07-08 15:30:00,forms,3.17,3.05,0.11,136.3,39.9,2.54
SC-120,2026-07-09 08:00:00,phone,12.4,8.82,3.57,216.0,75.4,6.87
SC-120,2026-07-09 08:00:00,web,5.54,5.49,0.05,117.6,75.0,4.77
SC-120,2026-07-09 08:00:00,whatsapp,4.71,4.68,0.02,117.6,41.0,3.9
SC-120,2026-07-09 08:00:00,email,3.32,3.29,0.03,129.5,5.6,2.9
SC-120,2026-07-09 08:00:00,forms,2.21,2.11,0.1,103.2,18.1,1.75
SC-120,2026-07-09 08:30:00,phone,17.34,14.44,2.9,206.5,38.1,12.42
SC-120,2026-07-09 08:30:00,web,7.74,7.42,0.32,103.8,57.6,6.8
SC-120,2026-07-09 08:30:00,whatsapp,6.58,6.21,0.37,117.6,58.3,5.32
SC-120,2026-07-09 08:30:00,email,4.64,4.47,0.18,128.5,42.4,4.3
SC-120,2026-07-09 08:30:00,forms,3.1,2.95,0.15,113.0,84.7,2.62
SC-120,2026-07-09 09:00:00,phone,20.19,17.57,2.62,177.0,31.8,14.23
SC-120,2026-07-09 09:00:00,web,9.01,8.79,0.23,111.1,61.9,7.64
SC-120,2026-07-09 09:00:00,whatsapp,7.66,7.6,0.06,145.8,8.5,6.7
SC-120,2026-07-09 09:00:00,email,5.41,5.23,0.18,123.5,85.1,4.52
SC-120,2026-07-09 09:00:00,forms,3.61,3.47,0.13,106.7,73.9,3.02
SC-120,2026-07-09 09:30:00,phone,24.86,23.73,1.13,199.4,13.4,17.78
SC-120,2026-07-09 09:30:00,web,11.1,10.74,0.36,110.7,68.4,9.15
SC-120,2026-07-09 09:30:00,whatsapp,9.44,8.79,0.64,122.3,33.8,7.61
SC-120,2026-07-09 09:30:00,email,6.66,6.31,0.35,104.4,36.0,5.33
SC-120,2026-07-09 09:30:00,forms,4.44,4.23,0.21,114.8,28.1,3.59
SC-120,2026-07-09 10:00:00,phone,27.69,24.14,3.55,218.4,26.1,20.14
SC-120,2026-07-09 10:00:00,web,12.37,12.23,0.13,94.3,58.7,10.22
SC-120,2026-07-09 10:00:00,whatsapp,10.51,10.29,0.22,121.0,51.0,8.41
SC-120,2026-07-09 10:00:00,email,7.42,7.38,0.04,124.4,39.9,6.6
SC-120,2026-07-09 10:00:00,forms,4.95,4.7,0.24,110.2,51.3,3.88
SC-120,2026-07-09 10:30:00,phone,28.91,26.28,2.64,200.3,19.9,21.11
SC-120,2026-07-09 10:30:00,web,12.91,12.4,0.52,115.4,48.3,10.48
SC-120,2026-07-09 10:30:00,whatsapp,10.98,10.67,0.31,142.0,43.6,9.41
SC-120,2026-07-09 10:30:00,email,7.75,7.16,0.59,100.9,68.2,6.29
SC-120,2026-07-09 10:30:00,forms,5.17,5.02,0.14,124.5,24.2,4.42
SC-120,2026-07-09 11:00:00,phone,28.75,25.57,3.18,247.3,19.7,19.9
SC-120,2026-07-09 11:00:00,web,12.84,12.48,0.36,119.3,93.8,10.43
SC-120,2026-07-09 11:00:00,whatsapp,10.91,10.71,0.21,141.5,22.6,9.4
SC-120,2026-07-09 11:00:00,email,7.7,7.55,0.16,129.7,40.3,6.28
SC-120,2026-07-09 11:00:00,forms,5.14,4.88,0.26,95.3,41.4,4.2
SC-120,2026-07-09 11:30:00,phone,31.33,28.8,2.52,204.7,14.7,24.89
SC-120,2026-07-09 11:30:00,web,13.99,13.52,0.47,114.8,48.4,11.96
SC-120,2026-07-09 11:30:00,whatsapp,11.89,11.41,0.48,126.8,17.9,9.59
SC-120,2026-07-09 11:30:00,email,8.39,8.14,0.25,118.3,74.1,7.59
SC-120,2026-07-09 11:30:00,forms,5.6,5.47,0.13,95.2,56.5,5.24
SC-120,2026-07-09 12:00:00,phone,30.87,27.92,2.95,231.1,19.2,19.13
SC-120,2026-07-09 12:00:00,web,13.79,13.24,0.55,111.9,50.8,11.16
SC-120,2026-07-09 12:00:00,whatsapp,11.72,11.21,0.51,132.8,51.3,9.34
SC-120,2026-07-09 12:00:00,email,8.27,8.03,0.24,119.4,12.6,7.34
SC-120,2026-07-09 12:00:00,forms,5.52,5.37,0.15,117.7,42.0,4.42
SC-120,2026-07-09 12:30:00,phone,29.19,26.93,2.26,223.9,15.6,22.47
SC-120,2026-07-09 12:30:00,web,13.03,12.63,0.4,110.3,55.7,11.64
SC-120,2026-07-09 12:30:00,whatsapp,11.08,10.43,0.65,114.1,81.9,9.44
SC-120,2026-07-09 12:30:00,email,7.82,7.74,0.08,110.6,77.9,6.9
SC-120,2026-07-09 12:30:00,forms,5.21,5.03,0.19,112.0,58.8,4.52
SC-120,2026-07-09 13:00:00,phone,24.16,22.19,1.97,208.9,17.9,16.44
SC-120,2026-07-09 13:00:00,web,10.79,10.73,0.05,126.4,45.1,9.28
SC-120,2026-07-09 13:00:00,whatsapp,9.17,8.93,0.24,126.5,35.5,7.52
SC-120,2026-07-09 13:00:00,email,6.47,6.19,0.28,111.8,34.3,5.34
SC-120,2026-07-09 13:00:00,forms,4.31,4.19,0.13,124.8,38.5,3.91
SC-120,2026-07-09 13:30:00,phone,23.73,21.81,1.93,221.9,18.7,16.66
SC-120,2026-07-09 13:30:00,web,10.6,10.48,0.12,121.5,25.0,9.12
SC-120,2026-07-09 13:30:00,whatsapp,9.01,8.41,0.6,112.2,41.2,6.98
SC-120,2026-07-09 13:30:00,email,6.36,6.09,0.27,110.7,24.6,4.98
SC-120,2026-07-09 13:30:00,forms,4.24,4.24,0.0,116.6,82.9,3.74
SC-120,2026-07-09 14:00:00,phone,22.94,20.49,2.45,225.7,21.1,15.1
SC-120,2026-07-09 14:00:00,web,10.25,9.89,0.36,98.0,28.9,8.49
SC-120,2026-07-09 14:00:00,whatsapp,8.71,8.37,0.33,134.5,11.0,7.83
SC-120,2026-07-09 14:00:00,email,6.15,5.9,0.25,105.6,60.1,5.02
SC-120,2026-07-09 14:00:00,forms,4.1,3.91,0.19,131.6,63.0,3.39
SC-120,2026-07-09 14:30:00,phone,19.44,17.88,1.56,239.3,13.5,13.61
SC-120,2026-07-09 14:30:00,web,8.68,8.3,0.38,111.7,55.5,7.24
SC-120,2026-07-09 14:30:00,whatsapp,7.38,7.05,0.33,107.6,56.2,5.88
SC-120,2026-07-09 14:30:00,email,5.21,5.08,0.13,108.5,58.4,4.45
SC-120,2026-07-09 14:30:00,forms,3.47,3.31,0.16,128.0,33.1,2.8
SC-120,2026-07-09 15:00:00,phone,19.87,17.7,2.16,197.5,22.4,13.23
SC-120,2026-07-09 15:00:00,web,8.87,8.55,0.32,97.1,39.2,7.47
SC-120,2026-07-09 15:00:00,whatsapp,7.54,7.32,0.22,108.7,27.0,6.46
SC-120,2026-07-09 15:00:00,email,5.32,5.17,0.15,113.8,54.8,4.54
SC-120,2026-07-09 15:00:00,forms,3.55,3.49,0.06,120.3,38.4,3.18
SC-120,2026-07-09 15:30:00,phone,18.58,14.86,3.72,205.2,43.0,11.45
SC-120,2026-07-09 15:30:00,web,8.3,7.97,0.32,149.1,39.1,7.03
SC-120,2026-07-09 15:30:00,whatsapp,7.05,6.76,0.29,118.9,36.9,6.2
SC-120,2026-07-09 15:30:00,email,4.98,4.78,0.2,96.3,61.5,4.02
SC-120,2026-07-09 15:30:00,forms,3.32,3.26,0.06,116.2,69.5,3.05
SC-120,2026-07-10 08:00:00,phone,6.29,2.77,3.52,200.8,169.2,2.32
SC-120,2026-07-10 08:00:00,web,2.81,2.73,0.08,128.5,34.0,2.4
SC-120,2026-07-10 08:00:00,whatsapp,2.39,2.29,0.1,115.0,8.9,1.99
SC-120,2026-07-10 08:00:00,email,1.68,1.62,0.06,119.0,9.8,1.39
SC-120,2026-07-10 08:00:00,forms,1.12,1.08,0.05,117.9,69.3,0.9
SC-120,2026-07-10 08:30:00,phone,6.29,5.43,0.87,203.6,26.9,4.31
SC-120,2026-07-10 08:30:00,web,2.81,2.67,0.14,120.0,25.9,2.29
SC-120,2026-07-10 08:30:00,whatsapp,2.39,2.33,0.06,124.0,23.3,1.99
SC-120,2026-07-10 08:30:00,email,1.69,1.65,0.04,117.1,36.1,1.45
SC-120,2026-07-10 08:30:00,forms,1.12,1.11,0.01,113.1,51.4,0.93
SC-120,2026-07-10 09:00:00,phone,6.62,5.79,0.82,208.1,27.6,4.81
SC-120,2026-07-10 09:00:00,web,2.95,2.79,0.16,143.8,73.8,2.54
SC-120,2026-07-10 09:00:00,whatsapp,2.51,2.45,0.06,108.8,34.3,1.97
SC-120,2026-07-10 09:00:00,email,1.77,1.75,0.03,118.7,10.1,1.52
SC-120,2026-07-10 09:00:00,forms,1.18,1.18,0.0,134.4,68.1,1.05
SC-120,2026-07-10 09:30:00,phone,10.19,9.06,1.13,235.5,24.7,7.19
SC-120,2026-07-10 09:30:00,web,4.55,4.41,0.14,104.4,36.0,3.72
SC-120,2026-07-10 09:30:00,whatsapp,3.87,3.75,0.12,117.9,64.0,3.23
SC-120,2026-07-10 09:30:00,email,2.73,2.61,0.12,96.8,74.2,2.34
SC-120,2026-07-10 09:30:00,forms,1.82,1.77,0.05,126.1,40.0,1.51
SC-120,2026-07-10 10:00:00,phone,11.29,9.85,1.44,220.8,25.4,7.71
SC-120,2026-07-10 10:00:00,web,5.04,4.78,0.27,120.2,70.7,4.31
SC-120,2026-07-10 10:00:00,whatsapp,4.29,4.16,0.13,122.3,33.9,3.45
SC-120,2026-07-10 10:00:00,email,3.02,2.86,0.16,105.8,55.2,2.49
SC-120,2026-07-10 10:00:00,forms,2.02,1.95,0.07,133.2,54.8,1.74
SC-120,2026-07-10 10:30:00,phone,11.76,10.23,1.53,244.8,31.8,7.9
SC-120,2026-07-10 10:30:00,web,5.25,5.05,0.2,114.7,57.2,4.23
SC-120,2026-07-10 10:30:00,whatsapp,4.46,4.45,0.01,112.2,82.4,3.92
SC-120,2026-07-10 10:30:00,email,3.15,2.99,0.16,120.7,14.6,2.67
SC-120,2026-07-10 10:30:00,forms,2.1,2.0,0.1,132.6,5.6,1.72
SC-120,2026-07-10 11:00:00,phone,12.79,10.68,2.11,220.4,32.1,8.26
SC-120,2026-07-10 11:00:00,web,5.71,5.48,0.23,122.1,29.4,4.71
SC-120,2026-07-10 11:00:00,whatsapp,4.86,4.61,0.24,105.8,40.5,3.94
SC-120,2026-07-10 11:00:00,email,3.43,3.24,0.19,121.1,37.9,2.9
SC-120,2026-07-10 11:00:00,forms,2.29,2.2,0.08,101.6,59.5,1.91
SC-120,2026-07-10 11:30:00,phone,12.68,11.25,1.42,210.7,25.2,8.31
SC-120,2026-07-10 11:30:00,web,5.66,5.31,0.35,97.2,42.2,4.9
SC-120,2026-07-10 11:30:00,whatsapp,4.81,4.57,0.24,128.3,16.9,3.89
SC-120,2026-07-10 11:30:00,email,3.4,3.22,0.18,102.9,72.0,2.87
SC-120,2026-07-10 11:30:00,forms,2.26,2.2,0.06,109.5,20.1,1.85
SC-120,2026-07-10 12:00:00,phone,11.34,9.02,2.31,206.0,52.0,6.63
SC-120,2026-07-10 12:00:00,web,5.06,4.89,0.17,135.3,22.0,4.49
SC-120,2026-07-10 12:00:00,whatsapp,4.3,4.17,0.13,129.7,21.2,3.74
SC-120,2026-07-10 12:00:00,email,3.04,2.96,0.08,116.1,28.3,2.55
SC-120,2026-07-10 12:00:00,forms,2.03,1.99,0.04,118.2,26.9,1.7
SC-120,2026-07-10 12:30:00,phone,10.34,9.55,0.79,214.1,16.6,7.74
SC-120,2026-07-10 12:30:00,web,4.62,4.34,0.28,118.7,91.9,3.49
SC-120,2026-07-10 12:30:00,whatsapp,3.92,3.77,0.15,105.7,27.4,3.29
SC-120,2026-07-10 12:30:00,email,2.77,2.67,0.1,121.7,54.2,2.39
SC-120,2026-07-10 12:30:00,forms,1.85,1.8,0.05,113.1,64.5,1.58
SC-120,2026-07-10 13:00:00,phone,10.5,8.29,2.22,202.0,51.0,6.35
SC-120,2026-07-10 13:00:00,web,4.69,4.41,0.28,101.8,40.3,3.79
SC-120,2026-07-10 13:00:00,whatsapp,3.99,3.79,0.2,101.6,44.2,3.13
SC-120,2026-07-10 13:00:00,email,2.81,2.79,0.03,109.2,60.2,2.47
SC-120,2026-07-10 13:00:00,forms,1.88,1.8,0.08,127.0,56.8,1.59
SC-120,2026-07-10 13:30:00,phone,9.69,7.5,2.19,233.2,51.9,5.55
SC-120,2026-07-10 13:30:00,web,4.33,4.17,0.15,143.5,30.5,3.88
SC-120,2026-07-10 13:30:00,whatsapp,3.68,3.57,0.11,119.6,49.7,3.22
SC-120,2026-07-10 13:30:00,email,2.6,2.5,0.1,107.3,22.7,2.21
SC-120,2026-07-10 13:30:00,forms,1.73,1.66,0.07,105.7,78.0,1.45
SC-120,2026-07-10 14:00:00,phone,8.79,7.29,1.5,236.5,50.7,5.65
SC-120,2026-07-10 14:00:00,web,3.92,3.88,0.05,112.8,50.9,3.4
SC-120,2026-07-10 14:00:00,whatsapp,3.34,3.2,0.14,112.9,59.7,2.89
SC-120,2026-07-10 14:00:00,email,2.35,2.26,0.09,118.8,2.0,2.06
SC-120,2026-07-10 14:00:00,forms,1.57,1.53,0.04,108.8,47.5,1.23
SC-120,2026-07-10 14:30:00,phone,9.07,6.5,2.57,229.5,62.3,4.98
SC-120,2026-07-10 14:30:00,web,4.05,3.84,0.21,128.6,12.3,3.4
SC-120,2026-07-10 14:30:00,whatsapp,3.44,3.29,0.15,116.1,34.0,2.75
SC-120,2026-07-10 14:30:00,email,2.43,2.33,0.1,112.5,20.6,2.07
SC-120,2026-07-10 14:30:00,forms,1.62,1.57,0.05,133.7,73.7,1.37
SC-120,2026-07-10 15:00:00,phone,6.62,5.43,1.19,240.6,35.0,4.25
SC-120,2026-07-10 15:00:00,web,2.96,2.91,0.04,130.6,26.8,2.63
SC-120,2026-07-10 15:00:00,whatsapp,2.51,2.42,0.09,107.8,20.1,2.01
SC-120,2026-07-10 15:00:00,email,1.77,1.72,0.06,94.4,34.9,1.52
SC-120,2026-07-10 15:00:00,forms,1.18,1.12,0.07,126.7,27.7,0.91
SC-120,2026-07-10 15:30:00,phone,7.4,6.03,1.36,218.3,38.3,4.53
SC-120,2026-07-10 15:30:00,web,3.3,3.19,0.11,127.2,52.6,2.86
SC-120,2026-07-10 15:30:00,whatsapp,2.81,2.67,0.13,94.4,68.1,2.27
SC-120,2026-07-10 15:30:00,email,1.98,1.85,0.13,97.0,35.4,1.7
SC-120,2026-07-10 15:30:00,forms,1.32,1.27,0.05,131.3,45.4,1.14
SC-120,2026-07-11 08:00:00,phone,3.96,1.84,2.11,203.2,121.1,1.47
SC-120,2026-07-11 08:00:00,web,1.77,1.71,0.06,94.5,22.9,1.45
SC-120,2026-07-11 08:00:00,whatsapp,1.5,1.47,0.04,113.2,59.7,1.34
SC-120,2026-07-11 08:00:00,email,1.06,1.01,0.05,112.4,49.2,0.87
SC-120,2026-07-11 08:00:00,forms,0.71,0.68,0.03,135.9,64.8,0.59
SC-120,2026-07-11 08:30:00,phone,5.29,3.42,1.87,222.0,108.9,2.8
SC-120,2026-07-11 08:30:00,web,2.36,2.26,0.1,133.1,58.7,1.94
SC-120,2026-07-11 08:30:00,whatsapp,2.01,1.99,0.02,134.5,33.6,1.73
SC-120,2026-07-11 08:30:00,email,1.42,1.38,0.03,125.3,56.3,1.1
SC-120,2026-07-11 08:30:00,forms,0.94,0.92,0.02,130.7,77.3,0.81
SC-120,2026-07-11 09:00:00,phone,6.36,5.06,1.3,229.8,37.8,4.25
SC-120,2026-07-11 09:00:00,web,2.84,2.78,0.06,104.5,76.3,2.7
SC-120,2026-07-11 09:00:00,whatsapp,2.41,2.41,0.01,115.7,54.5,2.14
SC-120,2026-07-11 09:00:00,email,1.7,1.64,0.07,109.8,61.0,1.54
SC-120,2026-07-11 09:00:00,forms,1.14,1.1,0.03,115.5,26.8,0.95
SC-120,2026-07-11 09:30:00,phone,6.66,5.62,1.04,242.6,39.2,4.28
SC-120,2026-07-11 09:30:00,web,2.97,2.92,0.06,126.2,29.3,2.54
SC-120,2026-07-11 09:30:00,whatsapp,2.53,2.39,0.13,151.4,43.3,2.05
SC-120,2026-07-11 09:30:00,email,1.78,1.73,0.06,126.5,22.1,1.45
SC-120,2026-07-11 09:30:00,forms,1.19,1.15,0.04,126.5,13.6,1.04
SC-120,2026-07-11 10:00:00,phone,8.75,6.9,1.85,246.2,52.1,5.19
